StartNode,EndNodeID,ContactWay
42,2984,groupmessage
42,2989,groupmessage
42,2990,groupmessage
1148,2991,groupmessage
42,2994,groupmessage
42,2995,groupmessage
34,2996,groupmessage
301,2997,groupmessage
1148,2998,groupmessage
42,3001,groupmessage
3002,3003,groupmessage
42,3004,groupmessage
42,3006,groupmessage
42,3007,groupmessage
42,3009,groupmessage
34,3010,groupmessage
2542,3013,groupmessage
1219,3018,groupmessage
34,3019,groupmessage
34,3020,groupmessage
34,3023,groupmessage
3056,3057,groupmessage
2542,3058,groupmessage
175,3060,groupmessage
34,3062,groupmessage
3056,3063,groupmessage
3056,3065,groupmessage
34,3066,groupmessage
1686,3095,groupmessage
3015,3243,groupmessage
2620,3301,groupmessage
301,5236,groupmessage
2728,5324,groupmessage
2005,5403,groupmessage
175,9443,groupmessage
3015,14329,groupmessage
34,14472,groupmessage
2807,14733,groupmessage
2350,19076,groupmessage
175,1319,singlemessage
2654,1378,singlemessage
2283,2030,singlemessage
175,2182,singlemessage
2303,2304,singlemessage
209,2554,singlemessage
175,2616,singlemessage
175,2623,singlemessage
1148,2624,singlemessage
2564,2626,singlemessage
2628,2629,singlemessage
2628,2632,singlemessage
2564,2635,singlemessage
2628,2638,singlemessage
2030,2640,singlemessage
2628,2645,singlemessage
2648,2649,singlemessage
389,2674,singlemessage
2678,2679,singlemessage
2701,2702,singlemessage
2648,2713,singlemessage
2303,2716,singlemessage
175,2734,singlemessage
2746,2747,singlemessage
2564,2758,singlemessage
2768,2769,singlemessage
389,2773,singlemessage
175,2790,singlemessage
2305,2803,singlemessage
265,2806,singlemessage
2811,2812,singlemessage
222,2819,singlemessage
175,2820,singlemessage
222,2821,singlemessage
601,2824,singlemessage
601,2825,singlemessage
601,2831,singlemessage
2835,2836,singlemessage
2628,2840,singlemessage
2841,2842,singlemessage
2833,2896,singlemessage
1148,2911,singlemessage
2937,2938,singlemessage
2890,2957,singlemessage
1257,2965,singlemessage
2986,2987,singlemessage
2999,3000,singlemessage
3034,3035,singlemessage
2749,3189,singlemessage
175,3332,singlemessage
2628,3955,singlemessage
1686,5061,singlemessage
3035,6627,singlemessage
5397,10439,singlemessage
597,14388,singlemessage
14809,14810,singlemessage
597,17681,singlemessage
2303,19527,singlemessage
2628,20341,singlemessage
34,42,timeline
173,174,timeline
222,223,timeline
175,395,timeline
1319,1320,timeline
2182,2183,timeline
2620,2232,timeline
2245,2246,timeline
2392,2393,timeline
1946,2531,timeline
2498,2539,timeline
2182,2540,timeline
2688,2579,timeline
2652,2620,timeline
2620,2621,timeline
2245,2630,timeline
2628,2634,timeline
2628,2637,timeline
2628,2639,timeline
2245,2643,timeline
2245,2646,timeline
2652,2653,timeline
2823,2661,timeline
2661,2662,timeline
1319,2663,timeline
1489,2669,timeline
2672,2673,timeline
42,2684,timeline
2696,2697,timeline
2652,2700,timeline
2696,2715,timeline
175,2718,timeline
2731,2732,timeline
2571,2751,timeline
2731,2762,timeline
2498,2765,timeline
2618,2779,timeline
2652,2780,timeline
65,2782,timeline
2652,2784,timeline
2661,2785,timeline
1319,2791,timeline
2792,2793,timeline
175,2802,timeline
222,2809,timeline
175,2813,timeline
2498,2826,timeline
175,2829,timeline
2498,2830,timeline
1319,2833,timeline
2833,2834,timeline
2845,2846,timeline
1319,2847,timeline
1946,2851,timeline
1946,2852,timeline
1946,2854,timeline
2182,2855,timeline
1319,2860,timeline
175,2865,timeline
175,2867,timeline
1319,2874,timeline
2875,2876,timeline
1319,2884,timeline
2884,2885,timeline
2182,2886,timeline
1319,2887,timeline
2884,2888,timeline
2888,2889,timeline
2892,2893,timeline
2182,2894,timeline
2898,2899,timeline
1319,2900,timeline
1319,2901,timeline
2688,2902,timeline
2833,2906,timeline
2833,2907,timeline
1319,2908,timeline
2833,2912,timeline
175,2913,timeline
1319,2922,timeline
1319,2923,timeline
1319,2924,timeline
1319,2925,timeline
2930,2931,timeline
1319,2933,timeline
175,2939,timeline
1319,2941,timeline
1319,2942,timeline
2350,2943,timeline
1319,2944,timeline
2618,2945,timeline
2946,2947,timeline
2182,2948,timeline
175,2951,timeline
2182,2952,timeline
2182,2953,timeline
2182,2956,timeline
2350,2959,timeline
2350,2960,timeline
2350,2962,timeline
42,2970,timeline
42,2972,timeline
2973,2974,timeline
42,2975,timeline
294,2976,timeline
2688,2978,timeline
94,2983,timeline
2397,3011,timeline
2398,3014,timeline
2397,3017,timeline
2498,3031,timeline
2498,3036,timeline
2498,3039,timeline
3051,3052,timeline
14,3055,timeline
294,3059,timeline
34,3064,timeline
1618,3067,timeline
3099,3100,timeline
2652,3229,timeline
2350,3452,timeline
1319,4170,timeline
2245,4719,timeline
2688,6645,timeline
2688,10868,timeline
2498,14324,timeline
2498,14325,timeline
2701,14333,timeline
1319,14468,timeline
2833,15839,timeline
42,21171,timeline
265,21923,UnKnown
2620,21966,UnKnown
3036,21995,UnKnown
1319,22076,UnKnown
2392,22108,UnKnown
4954,22261,UnKnown
1319,22278,UnKnown
42,22666,UnKnown
65,22667,UnKnown
892,22723,UnKnown
389,22776,UnKnown
2392,22806,UnKnown
2182,22896,UnKnown
3316,22951,UnKnown
420,23131,UnKnown
2728,23218,UnKnown
2182,23406,UnKnown
3499,23441,UnKnown
2018,23613,UnKnown
2018,23614,UnKnown
2182,23887,UnKnown
175,23927,UnKnown
175,24011,UnKnown
2350,24018,UnKnown
265,24262,UnKnown
2792,24287,UnKnown
2792,24289,UnKnown
1549,24313,UnKnown
2350,24390,UnKnown
1319,25095,UnKnown
2182,25451,UnKnown
2731,25494,UnKnown
42,25537,UnKnown
175,25568,UnKnown
2392,25773,UnKnown
2653,25844,UnKnown
72,25883,UnKnown
175,25959,UnKnown
2672,25968,UnKnown
420,26046,UnKnown
1901,26059,UnKnown
2232,26091,UnKnown
2620,26292,UnKnown
2827,26598,UnKnown
2652,26712,UnKnown
2316,26793,UnKnown
1319,26820,UnKnown
2564,26899,UnKnown
1319,26981,UnKnown
1319,26983,UnKnown
143,27042,UnKnown
2807,27244,UnKnown
2875,27283,UnKnown
2245,27446,UnKnown
2350,27712,UnKnown
2542,27816,UnKnown
2661,27895,UnKnown
2833,27898,UnKnown
3099,28009,UnKnown
420,28058,UnKnown
917,28094,UnKnown
1518,28123,UnKnown
420,28142,UnKnown
2392,28268,UnKnown
42,28271,UnKnown
175,28641,UnKnown
2973,28725,UnKnown
2696,28853,UnKnown
2731,28997,UnKnown
1963,28999,UnKnown
2696,29120,UnKnown
2731,29132,UnKnown
29228,29229,UnKnown
2746,29279,UnKnown
65,29582,UnKnown
2398,30144,UnKnown
2875,30201,UnKnown
65,30210,UnKnown
1946,30473,UnKnown
3197,30481,UnKnown
2564,30654,UnKnown
34,30737,UnKnown
1549,30763,UnKnown
2807,30779,UnKnown
175,30929,UnKnown
3978,31250,UnKnown
2688,31279,UnKnown
2688,31280,UnKnown
3194,31498,UnKnown
2005,31569,UnKnown
1319,31757,UnKnown
2892,31781,UnKnown
34,31982,UnKnown
2731,32019,UnKnown
2696,32366,UnKnown
2182,32453,UnKnown
175,32550,UnKnown
2515,32672,UnKnown
3978,32686,UnKnown
2628,33019,UnKnown
2245,33075,UnKnown
2304,33225,UnKnown
175,33361,UnKnown
175,33459,UnKnown
2232,33542,UnKnown
3221,33560,UnKnown
2571,33768,UnKnown
2350,33819,UnKnown
175,33862,UnKnown
2890,34032,UnKnown
2350,34061,UnKnown
1319,34109,UnKnown
2350,34113,UnKnown
2819,34220,UnKnown
175,34253,UnKnown
420,34443,UnKnown
2652,34595,UnKnown
34600,34601,UnKnown
2728,34666,UnKnown
2554,34676,UnKnown
265,34720,UnKnown
2351,34755,UnKnown
2351,34759,UnKnown
265,34795,UnKnown
486,30,groupmessage
1148,1209,groupmessage
1148,2042,groupmessage
2548,2120,groupmessage
2232,2233,groupmessage
2283,2284,groupmessage
486,2506,groupmessage
486,2507,groupmessage
486,2510,groupmessage
486,2514,groupmessage
2515,2516,groupmessage
2517,2518,groupmessage
486,2519,groupmessage
2529,2530,groupmessage
175,2547,groupmessage
175,2578,groupmessage
2182,2586,groupmessage
1148,2594,groupmessage
2594,2595,groupmessage
1148,2597,groupmessage
2598,2599,groupmessage
34,2600,groupmessage
420,2601,groupmessage
597,2607,groupmessage
1148,2611,groupmessage
1148,2614,groupmessage
2125,2615,groupmessage
2395,2755,groupmessage
420,3193,groupmessage
2548,4821,groupmessage
1746,858,singlemessage
1032,2511,singlemessage
2520,2521,singlemessage
2305,2544,singlemessage
1580,2545,singlemessage
2564,2565,singlemessage
2579,2580,singlemessage
2582,2583,singlemessage
2590,2591,singlemessage
2590,2592,singlemessage
2517,2593,singlemessage
2517,2596,singlemessage
601,2606,singlemessage
175,4181,singlemessage
2520,13858,singlemessage
5851,20340,singlemessage
305,306,timeline
362,782,timeline
3663,851,timeline
2522,2523,timeline
305,2526,timeline
2531,2532,timeline
2534,2535,timeline
2531,2538,timeline
2549,2550,timeline
362,2551,timeline
362,2552,timeline
362,2553,timeline
2554,2555,timeline
362,2556,timeline
362,2558,timeline
362,2559,timeline
601,2561,timeline
2571,2572,timeline
2618,2619,timeline
2531,8422,timeline
2245,14640,timeline
1466,18765,timeline
222,20810,timeline
601,22187,UnKnown
1148,24194,UnKnown
3059,24821,UnKnown
362,25115,UnKnown
597,25604,UnKnown
2844,25956,UnKnown
2531,26146,UnKnown
2531,26473,UnKnown
2669,26724,UnKnown
2669,26725,UnKnown
34,26749,UnKnown
597,26753,UnKnown
2316,26792,UnKnown
601,27818,UnKnown
2713,27996,UnKnown
362,29961,UnKnown
2594,31514,UnKnown
395,31681,UnKnown
2531,32520,UnKnown
2618,32790,UnKnown
2517,32944,UnKnown
2232,33284,UnKnown
32992,33503,UnKnown
305,34102,UnKnown
3898,34299,UnKnown
66,34435,UnKnown
4346,34797,UnKnown
389,1345,groupmessage
1148,1960,groupmessage
44,1981,groupmessage
4349,2049,groupmessage
14,2197,groupmessage
34,2213,groupmessage
2226,2227,groupmessage
34,2240,groupmessage
34,2241,groupmessage
420,2250,groupmessage
1960,2257,groupmessage
1501,2275,groupmessage
2280,2281,groupmessage
2285,2286,groupmessage
2285,2293,groupmessage
2316,2317,groupmessage
362,2320,groupmessage
1749,2323,groupmessage
399,2324,groupmessage
2395,2396,groupmessage
2395,2421,groupmessage
2325,2455,groupmessage
34,2493,groupmessage
34,2501,groupmessage
420,3008,groupmessage
1827,4670,groupmessage
8411,8412,groupmessage
34,8462,groupmessage
13235,13236,groupmessage
486,17847,groupmessage
306,1384,singlemessage
1500,1501,singlemessage
1591,2198,singlemessage
2198,2199,singlemessage
2218,2219,singlemessage
2198,2225,singlemessage
2230,2231,singlemessage
1981,2251,singlemessage
2260,2261,singlemessage
1500,2274,singlemessage
2305,2306,singlemessage
2339,2340,singlemessage
1981,2364,singlemessage
1981,2371,singlemessage
2375,2376,singlemessage
2399,2400,singlemessage
1981,2665,singlemessage
2517,2981,singlemessage
13827,13828,singlemessage
18708,18709,singlemessage
1981,18998,singlemessage
2182,21373,singlemessage
77,1323,timeline
601,1432,timeline
77,2059,timeline
2203,2204,timeline
1686,2210,timeline
2203,2228,timeline
2238,2239,timeline
2289,2290,timeline
77,2295,timeline
77,2352,timeline
301,2365,timeline
2387,2388,timeline
301,2390,timeline
1302,2422,timeline
2498,2499,timeline
0,6426,timeline
4239,17690,timeline
2554,20851,timeline
44,21822,UnKnown
21822,21823,UnKnown
2285,21869,UnKnown
4975,22050,UnKnown
2285,22160,UnKnown
22423,22424,UnKnown
1960,22539,UnKnown
2954,22737,UnKnown
1500,22787,UnKnown
1960,22891,UnKnown
858,22908,UnKnown
1960,22929,UnKnown
2986,23025,UnKnown
44,23093,UnKnown
44,23172,UnKnown
2018,23611,UnKnown
5675,23633,UnKnown
1199,23701,UnKnown
1199,23702,UnKnown
2227,23704,UnKnown
3988,23737,UnKnown
44,23859,UnKnown
2203,23938,UnKnown
896,24183,UnKnown
2238,24560,UnKnown
1500,24594,UnKnown
44,24769,UnKnown
44,25335,UnKnown
2395,25435,UnKnown
3449,26058,UnKnown
3910,26249,UnKnown
1501,26527,UnKnown
1501,26529,UnKnown
1501,26531,UnKnown
330,26579,UnKnown
44,27102,UnKnown
635,27447,UnKnown
44,27964,UnKnown
2945,28131,UnKnown
862,28170,UnKnown
1378,28265,UnKnown
8411,28922,UnKnown
44,28974,UnKnown
42,29060,UnKnown
44,29073,UnKnown
2395,29191,UnKnown
3413,29329,UnKnown
635,29442,UnKnown
8411,29443,UnKnown
44,29452,UnKnown
44,29455,UnKnown
44,29784,UnKnown
44,29855,UnKnown
18407,30383,UnKnown
3248,31724,UnKnown
3248,31725,UnKnown
3248,31726,UnKnown
77,32001,UnKnown
77,32002,UnKnown
77,32003,UnKnown
77,32006,UnKnown
77,32007,UnKnown
77,32008,UnKnown
77,32009,UnKnown
77,32012,UnKnown
77,32013,UnKnown
31992,32664,UnKnown
15270,32724,UnKnown
2203,32835,UnKnown
1960,32893,UnKnown
44,33008,UnKnown
44,33012,UnKnown
1960,33307,UnKnown
44,33329,UnKnown
3221,33559,UnKnown
1960,33893,UnKnown
305,34100,UnKnown
44,34149,UnKnown
21822,34566,UnKnown
3449,34572,UnKnown
2289,34732,UnKnown
166,1374,groupmessage
1855,1699,groupmessage
44,1832,groupmessage
166,1955,groupmessage
1199,1964,groupmessage
1983,1984,groupmessage
1983,1988,groupmessage
1983,1991,groupmessage
1832,2012,groupmessage
1832,2022,groupmessage
1832,2027,groupmessage
2028,2029,groupmessage
2030,2035,groupmessage
1981,2036,groupmessage
166,2037,groupmessage
1832,2040,groupmessage
2042,2043,groupmessage
1832,2045,groupmessage
2042,2052,groupmessage
1832,2055,groupmessage
1981,2056,groupmessage
2057,2058,groupmessage
1832,2060,groupmessage
2057,2066,groupmessage
2057,2070,groupmessage
1199,2073,groupmessage
2078,2079,groupmessage
166,2082,groupmessage
166,2085,groupmessage
1964,2089,groupmessage
166,2099,groupmessage
166,2102,groupmessage
2103,2104,groupmessage
166,2105,groupmessage
2110,2111,groupmessage
2120,2121,groupmessage
2125,2126,groupmessage
166,2131,groupmessage
166,2137,groupmessage
166,2139,groupmessage
166,2140,groupmessage
166,2142,groupmessage
166,2146,groupmessage
166,2147,groupmessage
166,2148,groupmessage
166,2152,groupmessage
166,2154,groupmessage
166,2155,groupmessage
166,2156,groupmessage
166,2157,groupmessage
166,2159,groupmessage
166,2161,groupmessage
166,2162,groupmessage
166,2164,groupmessage
34,2196,groupmessage
166,2209,groupmessage
1500,4308,groupmessage
2120,4625,groupmessage
5600,5601,groupmessage
1981,8460,groupmessage
1960,13791,groupmessage
166,17431,groupmessage
203,204,singlemessage
917,918,singlemessage
1731,1732,singlemessage
2041,1757,singlemessage
1790,1791,singlemessage
1994,1995,singlemessage
1999,2000,singlemessage
2005,2006,singlemessage
2010,2011,singlemessage
1999,2017,singlemessage
2038,2039,singlemessage
1989,2044,singlemessage
2068,2047,singlemessage
2047,2048,singlemessage
2049,2050,singlemessage
2053,2054,singlemessage
1855,2061,singlemessage
2064,2065,singlemessage
2068,2069,singlemessage
2038,2071,singlemessage
2010,2074,singlemessage
2075,2076,singlemessage
2108,2109,singlemessage
1994,2124,singlemessage
166,2132,singlemessage
2125,2135,singlemessage
2125,2143,singlemessage
2041,2144,singlemessage
1822,2145,singlemessage
166,2149,singlemessage
1618,2150,singlemessage
2047,3833,singlemessage
1199,13166,singlemessage
2010,13229,singlemessage
14,13256,singlemessage
757,19818,singlemessage
2093,203,timeline
1209,1210,timeline
1310,1311,timeline
1209,1517,timeline
2093,1741,timeline
1209,1891,timeline
1985,1986,timeline
1989,1990,timeline
1997,1998,timeline
1209,2002,timeline
1985,2013,timeline
1209,2016,timeline
2018,2019,timeline
2020,2021,timeline
1989,2025,timeline
1989,2026,timeline
1209,2077,timeline
1209,2080,timeline
1209,2086,timeline
2087,2088,timeline
2087,2091,timeline
1209,2098,timeline
1209,2100,timeline
1209,2101,timeline
1209,2107,timeline
2112,2113,timeline
1209,2115,timeline
1209,2116,timeline
2118,2119,timeline
1209,2122,timeline
1209,2128,timeline
1209,2129,timeline
1209,2130,timeline
1209,2133,timeline
1209,2136,timeline
2140,2141,timeline
2184,2185,timeline
1591,2188,timeline
75,2189,timeline
1618,2781,timeline
379,2850,timeline
1989,12636,timeline
1199,1360,UnKnown
1199,1834,UnKnown
1199,2038,UnKnown
1199,2057,UnKnown
1199,2068,UnKnown
1199,2087,UnKnown
44,2110,UnKnown
1199,5600,UnKnown
21929,21930,UnKnown
757,22074,UnKnown
2020,22148,UnKnown
2020,22151,UnKnown
379,22189,UnKnown
2395,22784,UnKnown
1209,22867,UnKnown
23093,23094,UnKnown
1964,23623,UnKnown
1199,23655,UnKnown
1199,23657,UnKnown
1199,23659,UnKnown
1199,23661,UnKnown
1199,23662,UnKnown
1199,23663,UnKnown
1199,23664,UnKnown
1199,23666,UnKnown
1199,23670,UnKnown
1199,23682,UnKnown
1199,23683,UnKnown
1199,23685,UnKnown
1199,23687,UnKnown
1199,23690,UnKnown
1199,23693,UnKnown
1199,23694,UnKnown
1199,23696,UnKnown
1199,23697,UnKnown
1199,23698,UnKnown
1199,23699,UnKnown
5886,24398,UnKnown
2041,24793,UnKnown
3466,24987,UnKnown
4183,25030,UnKnown
2030,25031,UnKnown
2042,25261,UnKnown
1946,26022,UnKnown
34,26256,UnKnown
2112,26390,UnKnown
5012,26699,UnKnown
2316,26789,UnKnown
14,26855,UnKnown
21929,26897,UnKnown
1946,27077,UnKnown
5886,27480,UnKnown
2227,27506,UnKnown
1723,27740,UnKnown
5824,28146,UnKnown
862,28169,UnKnown
379,28285,UnKnown
29329,29330,UnKnown
75,29770,UnKnown
1209,29922,UnKnown
1757,30059,UnKnown
1985,30176,UnKnown
1746,30190,UnKnown
1209,30247,UnKnown
5597,30467,UnKnown
2093,30571,UnKnown
1209,30656,UnKnown
1985,31073,UnKnown
1981,31291,UnKnown
2108,31670,UnKnown
1983,31897,UnKnown
77,31996,UnKnown
77,31997,UnKnown
77,31998,UnKnown
1209,32168,UnKnown
31274,32342,UnKnown
1989,32361,UnKnown
1983,32570,UnKnown
2125,32989,UnKnown
2227,33065,UnKnown
1985,33552,UnKnown
3221,33558,UnKnown
166,33629,UnKnown
166,33631,UnKnown
166,33632,UnKnown
166,33641,UnKnown
166,33646,UnKnown
166,33658,UnKnown
166,33659,UnKnown
166,33672,UnKnown
166,33676,UnKnown
166,33677,UnKnown
16970,33925,UnKnown
1618,34673,UnKnown
345,346,groupmessage
345,374,groupmessage
345,1380,groupmessage
345,1563,groupmessage
345,1571,groupmessage
1168,1684,groupmessage
